201901,16,918,3611053000,아름동
201901,20,37,3611055500,소담동
201901,16,3149,3611055000,고운동
201901,23,1724,3611039000,소정면
201901,7,9141,3611032000,연동면
201901,7,12161,3611051500,새롬동
201901,6,535,3611054000,종촌동
201901,3,4559,3611051000,한솔동
201901,9,215,3611056000,보람동
201901,8,16154,3611051500,새롬동
201901,23,589,3611057000,대평동
201901,16,11413,3611033000,부강면
201901,8,11425,3611032000,연동면
201901,3,160,3611037000,전의면
201901,14,10480,3611038000,전동면
201901,7,15395,3611035000,장군면
201901,3,3281,3611038000,전동면
201901,4,2544,3611033000,부강면
201901,1,494,3611036000,연서면
201901,14,20981,3611037000,전의면
201901,6,2355,3611039000,소정면
201901,23,702,3611054000,종촌동
201901,22,2173,3611036000,연서면
201901,8,31974,3611025000,조치원읍
201901,7,5628,3611058000,다정동
201901,10,21974,3611034000,금남면
201901,8,53371,3611052000,도담동
201901,6,4579,3611031000,연기면
201901,1,4522,3611033000,부강면
201901,4,429,3611036000,연서면
201901,3,20,3611056000,보람동
201901,0,3542,3611034000,금남면
201901,9,9930,3611037000,전의면
201901,17,29854,3611034000,금남면
201901,22,5755,3611033000,부강면
201901,16,7464,3611036000,연서면
201901,9,10469,3611038000,전동면
201901,19,185,3611055500,소담동
201901,14,347,3611056000,보람동
201901,22,152,3611056000,보람동
201901,13,823,3611055500,소담동
201901,16,24527,3611037000,전의면
201901,4,4597,3611038000,전동면
201901,3,4741,3611033000,부강면
201901,1,47,3611056000,보람동
201901,5,2,3611055500,소담동
201901,14,13934,3611033000,부강면
201901,4,227,3611037000,전의면
201901,16,9855,3611038000,전동면
201901,9,7547,3611036000,연서면
201901,8,17208,3611031000,연기면
201901,6,13137,3611025000,조치원읍
201901,1,220,3611037000,전의면
201901,6,20205,3611052000,도담동
201901,7,1971,3611057000,대평동
201901,14,7688,3611036000,연서면
201901,22,2571,3611037000,전의면
201901,16,384,3611056000,보람동
201901,8,7005,3611039000,소정면
201901,9,13210,3611033000,부강면
201901,6,3655,3611032000,연동면
201901,22,4009,3611038000,전동면
201901,23,4490,3611035000,장군면
201901,7,680,3611054000,종촌동
201901,4,26,3611056000,보람동
201901,3,515,3611036000,연서면
201901,1,3355,3611038000,전동면
201901,6,8752,3611051500,새롬동
201901,23,4450,3611058000,다정동
201901,12,7895,3611058000,다정동
201901,19,9849,3611031000,연기면
201901,18,8813,3611058000,다정동
201901,20,1460,3611057000,대평동
201901,0,2798,3611038000,전동면
201901,18,22443,3611035000,장군면
201901,12,23405,3611035000,장군면
201901,17,11538,3611038000,전동면
201901,10,215,3611056000,보람동
201901,21,14725,3611051000,한솔동
201901,9,19507,3611034000,금남면
201901,0,988,3611037000,전의면
201901,17,12826,3611037000,전의면
201901,2,5440,3611035000,장군면
201901,6,147,3611055500,소담동
201901,2,3407,3611058000,다정동
201901,20,1166,3611054000,종촌동
201901,5,12367,3611052000,도담동
201901,10,15966,3611037000,전의면
201901,13,9511,3611032000,연동면
201901,15,21578,3611051000,한솔동
201901,11,7735,3611058000,다정동
201901,5,9000,3611025000,조치원읍
201901,13,19257,3611051500,새롬동
201901,11,22747,3611035000,장군면
201901,14,26982,3611034000,금남면
201901,13,58243,3611052000,도담동
201901,19,7754,3611039000,소정면
201901,3,2073,3611034000,금남면
201901,5,1933,3611032000,연동면
201901,13,41465,3611025000,조치원읍
201901,5,6321,3611051500,새롬동
201901,0,79,3611056000,보람동
201901,10,12133,3611038000,전동면
